id,name,content,difficulty
483,Smallest Good Base,"['For', 'integer', 'call', 'good', 'base', 'digits', 'n', 'base', 'k', 'Now', 'given', 'string', 'representing', 'return', 'smallest', 'good', 'base', 'n', 'string', 'Example', 'base', 'Example', 'base', 'Example', 'base', 'The', 'range', 'n', 'The', 'string', 'representing', 'n', 'always', 'valid', 'leading']",3
482,License Key Formatting,"['You', 'given', 'license', 'key', 'represented', 'string', 'S', 'consists', 'alphanumeric', 'character', 'The', 'string', 'separated', 'groups', 'N', 'Given', 'number', 'would', 'want', 'reformat', 'strings', 'group', 'contains', 'exactly', 'K', 'except', 'first', 'group', 'could', 'shorter', 'still', 'must', 'contain', 'least', 'one', 'must', 'dash', 'inserted', 'two', 'groups', 'lowercase', 'letters', 'converted', 'Given', 'string', 'S', 'number', 'format', 'string', 'according', 'rules', 'described', 'Example', 'S', 'K', 'The', 'string', 'S', 'split', 'two', 'part', 'Note', 'two', 'extra', 'dashes', 'needed', 'Example', 'S', 'K', 'The', 'string', 'S', 'split', 'three', 'part', 'characters', 'except', 'first', 'part', 'could', 'shorter', 'mentioned', 'The', 'length', 'string', 'S', 'exceed', 'K', 'positive', 'String', 'S', 'consists', 'alphanumerical', 'characters', 'String', 'S']",1
481,Magical String,"['A', 'magical', 'string', 'S', 'consists', 'obeys', 'following', 'The', 'string', 'S', 'magical', 'concatenating', 'number', 'contiguous', 'occurrences', 'characters', 'generates', 'string', 'S', 'The', 'first', 'elements', 'string', 'S', 'S', 'If', 'group', 'consecutive', 'occurrences', 'group', 'You', 'see', 'occurrence', 'sequence', 'S', 'Given', 'integer', 'N', 'return', 'number', 'first', 'N', 'number', 'magical', 'string', 'N', 'exceed', 'Example', 'The', 'first', 'elements', 'magical', 'string', 'S', 'contains', 'three', 'return']",2
480,Sliding Window Median,"['Median', 'middle', 'value', 'ordered', 'integer', 'If', 'size', 'list', 'middle', 'So', 'median', 'mean', 'two', 'middle', 'median', 'median', 'Given', 'array', 'sliding', 'window', 'size', 'k', 'moving', 'left', 'array', 'You', 'see', 'k', 'numbers', 'Each', 'time', 'sliding', 'window', 'moves', 'right', 'one', 'Your', 'job', 'output', 'median', 'array', 'window', 'original', 'For', 'Given', 'nums', 'k', 'Window', 'position', 'return', 'median', 'sliding', 'window', 'You', 'may', 'assume', 'k', 'always', 'k', 'always', 'smaller', 'input', 'size']",3
479,Largest Palindrome Product,"['Find', 'largest', 'palindrome', 'made', 'product', 'two', 'Since', 'result', 'could', 'return', 'largest', 'palindrome', 'mod', 'x', 'The', 'range', 'n']",3
477,Total Hamming Distance,"['The', 'Hamming', 'distance', 'two', 'integers', 'number', 'positions', 'corresponding', 'bits', 'Now', 'job', 'find', 'total', 'Hamming', 'distance', 'pairs', 'given', 'In', 'binary', 'showing', 'four', 'bits', 'relevant', 'So', 'answer', 'Elements', 'given', 'array', 'range', 'Length', 'array', 'exceed']",2
476,Number Complement,"['Given', 'positive', 'output', 'complement', 'The', 'complement', 'strategy', 'flip', 'bits', 'binary', 'The', 'given', 'integer', 'guaranteed', 'fit', 'within', 'range', 'signed', 'You', 'could', 'assume', 'leading', 'zero', 'bit', 'binary', 'Example', 'The', 'binary', 'representation', 'leading', 'zero', 'complement', 'So', 'need', 'output', 'Example', 'The', 'binary', 'representation', 'leading', 'zero', 'complement', 'So', 'need', 'output']",1
475,Heaters,"['Winter', 'Your', 'first', 'job', 'contest', 'design', 'standard', 'heater', 'fixed', 'warm', 'radius', 'warm', 'given', 'positions', 'houses', 'heaters', 'horizontal', 'find', 'minimum', 'radius', 'heaters', 'houses', 'could', 'covered', 'input', 'positions', 'houses', 'heaters', 'expected', 'output', 'minimum', 'radius', 'standard', 'Numbers', 'houses', 'heaters', 'given', 'exceed', 'Positions', 'houses', 'heaters', 'given', 'exceed', 'As', 'long', 'house', 'warm', 'radius', 'All', 'heaters', 'follow', 'radius', 'standard', 'warm', 'radius', 'Example', 'The', 'heater', 'placed', 'position', 'use', 'radius', 'houses', 'Example', 'The', 'two', 'heater', 'placed', 'position', 'We', 'need', 'use', 'radius', 'houses']",1
474,Ones and Zeroes,"['In', 'computer', 'use', 'restricted', 'resource', 'generate', 'maximum', 'benefit', 'always', 'want', 'For', 'suppose', 'dominator', 'n', 'On', 'array', 'strings', 'consisting', 'Now', 'task', 'find', 'maximum', 'number', 'strings', 'form', 'given', 'n', 'Each', 'used', 'The', 'given', 'numbers', 'exceed', 'The', 'size', 'given', 'string', 'array', 'exceed', 'Example', 'Array', 'n', 'This', 'totally', 'strings', 'formed', 'using', 'Example', 'Array', 'n', 'You', 'could', 'form', 'nothing', 'Better', 'form']",2
473,Matchsticks to Square,"['Remember', 'story', 'Little', 'Match', 'By', 'know', 'exactly', 'matchsticks', 'little', 'match', 'girl', 'please', 'find', 'way', 'make', 'one', 'square', 'using', 'You', 'break', 'link', 'matchstick', 'must', 'used', 'exactly', 'one', 'Your', 'input', 'several', 'matchsticks', 'girl', 'represented', 'stick', 'Your', 'output', 'either', 'true', 'represent', 'whether', 'could', 'make', 'one', 'square', 'using', 'matchsticks', 'little', 'match', 'girl', 'Example', 'You', 'form', 'square', 'length', 'one', 'side', 'square', 'came', 'two', 'sticks', 'length', 'Example', 'You', 'cannot', 'find', 'way', 'form', 'square', 'The', 'length', 'sum', 'given', 'matchsticks', 'range', 'The', 'length', 'given', 'matchstick', 'array', 'exceed']",2
472,Concatenated Words,"['Given', 'list', 'words', 'please', 'write', 'program', 'returns', 'concatenated', 'words', 'given', 'list', 'A', 'concatenated', 'word', 'defined', 'string', 'comprised', 'entirely', 'least', 'two', 'shorter', 'words', 'given', 'concatenated', 'concatenated', 'concatenated', 'The', 'number', 'elements', 'given', 'array', 'exceed', 'The', 'length', 'sum', 'elements', 'given', 'array', 'exceed', 'All', 'input', 'string', 'include', 'lower', 'case', 'The', 'returned', 'elements', 'order']",3
468,Validate IP Address,"['Write', 'function', 'check', 'whether', 'input', 'string', 'valid', 'address', 'address', 'addresses', 'canonically', 'represented', 'consists', 'four', 'decimal', 'ranging', 'separated', 'dots', 'leading', 'zeros', 'For', 'address', 'addresses', 'represented', 'eight', 'groups', 'four', 'hexadecimal', 'group', 'representing', 'The', 'groups', 'separated', 'colons', 'For', 'address', 'valid', 'could', 'omit', 'leading', 'zeros', 'among', 'four', 'hexadecimal', 'digits', 'characters', 'address', 'also', 'valid', 'leading', 'zeros', 'using', 'upper', 'replace', 'consecutive', 'group', 'zero', 'value', 'single', 'empty', 'group', 'using', 'two', 'consecutive', 'colons', 'pursue', 'For', 'invalid', 'extra', 'leading', 'zeros', 'also', 'For', 'address', 'You', 'may', 'assume', 'extra', 'space', 'special', 'characters', 'input', 'Example', 'This', 'valid', 'return', 'Example', 'This', 'valid', 'return', 'Example', 'This', 'neither', 'address']",2
467,Unique Substrings in Wraparound String,"['Consider', 'string', 'infinite', 'wraparound', 'string', 'look', 'like', 'Now', 'another', 'string', 'Your', 'job', 'find', 'many', 'unique', 'substrings', 'p', 'present', 'In', 'input', 'string', 'p', 'need', 'output', 'number', 'different', 'substrings', 'p', 'string', 'p', 'consists', 'lowercase', 'English', 'letters', 'size', 'p', 'might', 'Example', 'Only', 'substring', 'string', 'string', 'Example', 'There', 'two', 'substrings', 'string', 'string', 'Example', 'There', 'six', 'substrings', 'string', 'string']",2
466,Count The Repetitions,"['Define', 'S', 'string', 'S', 'consists', 'n', 'connected', 'strings', 'For', 'On', 'define', 'string', 'obtained', 'string', 'remove', 'characters', 'becomes', 'For', 'obtained', 'based', 'obtained', 'You', 'given', 'two', 'strings', 'characters', 'two', 'integers', 'Now', 'consider', 'strings', 'Find', 'maximum', 'integer', 'M', 'obtained']",3
464,Can I Win,"['In', 'two', 'players', 'take', 'turns', 'running', 'integer', 'The', 'player', 'first', 'causes', 'running', 'total', 'reach', 'exceed', 'What', 'change', 'game', 'players', 'cannot', 'For', 'two', 'players', 'might', 'take', 'turns', 'drawing', 'common', 'pool', 'numbers', 'without', 'replacement', 'reach', 'total', 'Given', 'integer', 'maxChoosableInteger', 'another', 'integer', 'determine', 'first', 'player', 'move', 'force', 'assuming', 'players', 'play', 'You', 'always', 'assume', 'maxChoosableInteger', 'larger', 'desiredTotal', 'larger', 'Example', 'maxChoosableInteger', 'desiredTotal', 'No', 'matter', 'integer', 'first', 'player', 'first', 'player', 'The', 'first', 'player', 'choose', 'integer', 'If', 'first', 'player', 'choose', 'second', 'player', 'choose', 'integers', 'The', 'second', 'player', 'win', 'choosing', 'get', 'total', 'Same', 'integers', 'chosen', 'first', 'second', 'player', 'always']",2
463,Island Perimeter,"['You', 'given', 'map', 'form', 'integer', 'grid', 'represents', 'land', 'represents', 'Grid', 'cells', 'connected', 'The', 'grid', 'completely', 'surrounded', 'exactly', 'one', 'island', 'one', 'connected', 'land', 'The', 'island', 'inside', 'connected', 'water', 'around', 'One', 'cell', 'square', 'side', 'length', 'The', 'grid', 'width', 'height', 'exceed', 'Determine', 'perimeter', 'The', 'perimeter', 'yellow', 'stripes', 'image']",1
462,Minimum Moves to Equal Array Elements II,"['Given', 'integer', 'find', 'minimum', 'number', 'moves', 'required', 'make', 'array', 'elements', 'move', 'incrementing', 'selected', 'element', 'decrementing', 'selected', 'element', 'You', 'may', 'assume', 'length', 'Only', 'two', 'moves', 'needed', 'move', 'increments', 'decrements', 'one']",2
461,Hamming Distance,"['The', 'Hamming', 'distance', 'two', 'integers', 'number', 'positions', 'corresponding', 'bits', 'Given', 'two', 'integers', 'x', 'calculate', 'Hamming', 'x', 'The', 'arrows', 'point', 'positions', 'corresponding', 'bits']",1
460,LFU Cache,"['Design', 'implement', 'data', 'structure', 'Least', 'Frequently', 'Used', 'It', 'support', 'following', 'get', 'Get', 'value', 'always', 'key', 'key', 'exists', 'otherwise', 'return', 'Set', 'insert', 'value', 'key', 'already', 'When', 'cache', 'reaches', 'invalidate', 'least', 'frequently', 'used', 'item', 'inserting', 'new', 'For', 'purpose', 'tie', 'two', 'keys', 'least', 'recently', 'used', 'key', 'would', 'Follow', 'Could', 'operations', 'time', 'LFUCache', 'cache', 'new', 'capacity', 'returns', 'evicts', 'key', 'returns', 'returns', 'evicts', 'key', 'returns', 'returns', 'returns']",3
459,Repeated Substring Pattern,"['Given', 'string', 'check', 'constructed', 'taking', 'substring', 'appending', 'multiple', 'copies', 'substring', 'You', 'may', 'assume', 'given', 'string', 'consists', 'lowercase', 'English', 'letters', 'length', 'exceed', 'Example', 'substring', 'Example', 'Example', 'substring', 'four', 'substring']",1
458,Poor Pigs,"['There', 'one', 'one', 'rest', 'filled', 'They', 'look', 'If', 'pig', 'drinks', 'poison', 'die', 'within', 'What', 'minimum', 'amount', 'pigs', 'need', 'figure', 'bucket', 'poisonous', 'within', 'one', 'Answer', 'write', 'algorithm', 'general', 'General', 'If', 'n', 'buckets', 'pig', 'drinking', 'poison', 'die', 'within', 'many', 'pigs', 'need', 'figure', 'within', 'p', 'There', 'exactly', 'one', 'bucket', 'A', 'pig', 'allowed', 'drink', 'simultaneously', 'many', 'buckets', 'one', 'would', 'feeding', 'takes', 'After', 'pig', 'instantly', 'finished', 'drinking', 'cool', 'time', 'During', 'observation', 'allowed', 'feedings', 'Any', 'given', 'bucket', 'sampled', 'infinite', 'number', 'times', 'unlimited', 'number']",3
457,Circular Array Loop,"['You', 'given', 'circular', 'array', 'nums', 'positive', 'negative', 'If', 'number', 'k', 'index', 'move', 'forward', 'k', 'negative', 'move', 'backward', 'Since', 'array', 'may', 'assume', 'last', 'next', 'element', 'first', 'first', 'previous', 'element', 'last', 'Determine', 'loop', 'A', 'cycle', 'must', 'start', 'end', 'index', 'length', 'movements', 'cycle', 'must', 'follow', 'single', 'In', 'cycle', 'must', 'consist', 'forward', 'backward', 'Example', 'There', 'index', 'The', 'length', 'Example', 'The', 'movement', 'index', 'length', 'By', 'definition', 'length', 'must', 'greater', 'Example', 'The', 'movement', 'index', 'movement', 'index', 'forward', 'movement', 'index', 'backward', 'All', 'movements', 'cycle', 'must', 'follow', 'single', 'Follow', 'Could', 'solve', 'time', 'complexity', 'extra', 'space']",2
456,132 Pattern,"['Given', 'sequence', 'n', 'integers', 'pattern', 'subsequence', 'ak', 'j', 'k', 'ai', 'ak', 'Design', 'algorithm', 'takes', 'list', 'n', 'numbers', 'input', 'checks', 'whether', 'pattern', 'n', 'less', 'Example', 'There', 'pattern', 'Example', 'There', 'pattern', 'Example', 'There', 'three', 'patterns']",2
455,Assign Cookies,"['Assume', 'awesome', 'parent', 'want', 'give', 'children', 'give', 'child', 'one', 'Each', 'child', 'greed', 'factor', 'minimum', 'size', 'cookie', 'child', 'content', 'cookie', 'j', 'size', 'If', 'sj', 'assign', 'cookie', 'j', 'child', 'child', 'Your', 'goal', 'maximize', 'number', 'content', 'children', 'output', 'maximum', 'You', 'may', 'assume', 'greed', 'factor', 'always', 'You', 'cannot', 'assign', 'one', 'cookie', 'one', 'Example', 'You', 'children', 'The', 'greed', 'factors', 'children', 'And', 'even', 'though', 'since', 'size', 'could', 'make', 'child', 'whose', 'greed', 'factor', 'You', 'need', 'output', 'Example', 'You', 'children', 'The', 'greed', 'factors', 'children', 'You', 'cookies', 'sizes', 'big', 'enough', 'gratify', 'You', 'need', 'output']",1
454,4Sum II,"['Given', 'four', 'lists', 'D', 'integer', 'compute', 'many', 'tuples', 'To', 'make', 'problem', 'bit', 'D', 'length', 'N', 'N', 'All', 'integers', 'range', 'result', 'guaranteed', 'A', 'B', 'C', 'D', 'The', 'two', 'tuples']",2
453,Minimum Moves to Equal Array Elements,"['Given', 'integer', 'array', 'size', 'find', 'minimum', 'number', 'moves', 'required', 'make', 'array', 'elements', 'move', 'incrementing', 'n', 'elements', 'Only', 'three', 'moves', 'needed', 'move', 'increments', 'two']",1
452,Minimum Number of Arrows to Burst Balloons,"['There', 'number', 'spherical', 'balloons', 'spread', 'For', 'provided', 'input', 'start', 'end', 'coordinates', 'horizontal', 'Since', 'matter', 'hence', 'start', 'end', 'diameter', 'Start', 'always', 'smaller', 'There', 'An', 'arrow', 'shot', 'exactly', 'vertically', 'different', 'points', 'along', 'A', 'balloon', 'xstart', 'xend', 'bursts', 'arrow', 'shot', 'x', 'xstart', 'x', 'There', 'limit', 'number', 'arrows', 'An', 'arrow', 'shot', 'keeps', 'travelling', 'The', 'problem', 'find', 'minimum', 'number', 'arrows', 'must', 'shot', 'burst', 'One', 'way', 'shoot', 'one', 'arrow', 'example', 'x', 'balloons', 'another', 'arrow', 'x', 'two']",2
451,Sort Characters By Frequency,"['Given', 'sort', 'decreasing', 'order', 'based', 'frequency', 'Example', 'appears', 'twice', 'appear', 'So', 'must', 'appear', 'Therefore', 'also', 'valid', 'Example', 'Both', 'appear', 'three', 'also', 'valid', 'Note', 'characters', 'must', 'Example', 'also', 'valid', 'Note', 'treated', 'two', 'different']",2
450,Delete Node in a BST,"['Given', 'root', 'node', 'reference', 'BST', 'delete', 'node', 'given', 'key', 'Return', 'root', 'node', 'reference', 'deletion', 'divided', 'two', 'Search', 'node', 'If', 'node', 'delete', 'Time', 'complexity', 'root', 'key', 'Given', 'key', 'delete', 'So', 'find', 'node', 'value', 'delete', 'One', 'valid', 'answer', 'shown', 'following', 'Another', 'valid', 'answer']",2
449,Serialize and Deserialize BST,"['Serialization', 'process', 'converting', 'data', 'structure', 'object', 'sequence', 'bits', 'stored', 'file', 'memory', 'transmitted', 'across', 'network', 'connection', 'link', 'reconstructed', 'later', 'another', 'computer', 'Design', 'algorithm', 'serialize', 'deserialize', 'binary', 'search', 'There', 'restriction', 'algorithm', 'You', 'need', 'ensure', 'binary', 'search', 'tree', 'serialized', 'string', 'string', 'deserialized', 'original', 'tree', 'The', 'encoded', 'string', 'compact', 'Do', 'use', 'class', 'variables', 'store', 'Your', 'serialize', 'deserialize', 'algorithms']",2
448,Find All Numbers Disappeared in an Array,"['Given', 'array', 'integers', 'n', 'size', 'elements', 'appear', 'twice', 'others', 'appear', 'Find', 'elements', 'inclusive', 'appear', 'Could', 'without', 'extra', 'space', 'You', 'may', 'assume', 'returned', 'list', 'count', 'extra']",1
447,Number of Boomerangs,"['Given', 'n', 'points', 'plane', 'pairwise', 'tuple', 'points', 'distance', 'j', 'equals', 'distance', 'k', 'order', 'tuple', 'Find', 'number', 'You', 'may', 'assume', 'n', 'coordinates', 'points', 'range', 'The', 'two', 'boomerangs']",1
446,Arithmetic Slices II - Subsequence,"['A', 'sequence', 'numbers', 'called', 'arithmetic', 'consists', 'least', 'three', 'elements', 'difference', 'two', 'consecutive', 'elements', 'For', 'arithmetic', 'The', 'following', 'sequence', 'A', 'array', 'A', 'consisting', 'N', 'numbers', 'A', 'subsequence', 'slice', 'array', 'sequence', 'integers', 'Pk', 'A', 'subsequence', 'slice', 'array', 'A', 'called', 'arithmetic', 'sequence', 'In', 'means', 'k', 'The', 'function', 'return', 'number', 'arithmetic', 'subsequence', 'slices', 'array', 'The', 'input', 'contains', 'N', 'Every', 'integer', 'range', 'N', 'The', 'output', 'guaranteed', 'less', 'All', 'arithmetic', 'subsequence', 'slices']",3
